12020141, INT3507, 8.4
12020141, INT3209, 7.6
12020141, INT3310, 4.2
12020158, INT3507, 9
12020158, INT3117, 6.8
12020158, INT3111, 4.6
12020158, INT3207, 8.7
12020158, INT3403, 7.5
12020158, INT3508, 9.5
12020183, ELT2035, 2.2
12020183, INT3507, 9
12020183, INT3117, 4.7
12020183, INT3111, 5.1
12020183, INT3209, 6.4
12020183, INT3213, 5.9
12020183, INT3403, 6.9
12020183, INT3508, 9
12020533, FLF1107, 5.8
12020533, MAT1093, 9.6
12020533, INT3507, 8
12020533, INT3403, 7.7
12020533, INT3508, 8.5
12020172, INT3507, 9
12020172, INT3117, 5.3
12020172, INT3111, 5.5
12020172, INT3403, 6.9
12020172, INT3508, 8
12020199, INT3115, 8
12020199, INT3507, 5.8
12020199, INT3111, 7.3
12020199, INT3307, 7.9
12020199, INT3310, 9.4
12020199, INT3508, 9
12020204, FLF1107, 10
12020204, ELT2035, 6.5
12020204, INT3507, 8.2
12020204, INT3111, 7.6
12020204, INT3207, 8
12020204, INT3209, 7.1
12020204, INT3307, 8.8
12020204, INT3508, 8
12020232, FLF1107, 5.8
12020232, INT3115, 6.7
12020232, INT3507, 5.3
12020232, INT3207, 8
12020232, INT3301, 6.6
12020232, INT3310, 9.4
12020232, INT3508, 6
12020238, INT2209, 7.4
12020238, INT2208, 7.4
12020238, INT3507, 7.7
12020238, INT3111, 8.2
12020238, INT3209, 7.3
12020238, INT3301, 6.9
12020238, INT3310, 5.9
12020238, INT3508, 9
12020241, PHI1005, 0
12020241, MAT1093, 2
12020241, ELT2035, 2
12020241, MAT1101, 0.8
12020241, INT2207, 2
12020241, INT3403, 0
11020201, INT2203, 6.6
11020201, MAT1101, 4.8
11020201, INT2207, 6.4
11020201, MAT1099, 7.7
11020201, MAT1100, 6.1
11020201, INT3403, 6.1
12020507, FLF1107, 5.6
12020507, MAT1093, 9
12020507, INT3507, 7.8
12020507, INT3111, 8.7
12020507, INT3209, 7.6
12020507, INT3508, 8
12020258, MAT1093, 7.6
12020258, ELT2035, 5.5
12020258, INT3115, 8.7
12020258, INT3507, 8.3
12020258, INT3117, 5.4
12020258, INT3508, 7
12020259, ELT2035, 0
12020259, INT2203, 0
12020259, INT2204, 0
12020259, INT2207, 0
12020259, INT3115, 0
12020638, INT3507, 5.1
12020638, INT3209, 8.3
12020638, INT3213, 8
12020638, INT3310, 9.2
12020638, INT3403, 6.2
12020638, INT3508, 0
12020282, ELT2035, 4.5
12020282, INT3507, 8.4
12020282, INT3117, 6.2
12020282, INT3401, 2
12020282, INT3403, 6.6
12020282, INT3508, 7.5
12020515, ELT2035, 1.6
12020515, INT3115, 0.8
12020515, INT3507, 8
12020515, INT3117, 4.1
12020515, INT3307, 1.8
12020331, FLF1107, 0
12020331, PHY1103, 6.2
12020331, INT2203, 3.2
12020331, INT2204, 0.5
12020331, INT3507, 7.5
12020331, INT3207, 9
12020358, INT3507, 8.3
12020358, INT3401, 9
12020358, INT3508, 9
11020287, POL1001, 7.5
11020287, INT1006, 7.6
11020287, PHY1103, 6.1
11020287, MAT1101, 5.2
11020287, INT2207, 4.8
11020287, MAT1100, 5.7
11020287, INT3301, 4.7
11020287, INT3401, 7
12020352, FLF1107, 6.3
12020352, INT3507, 7.7
12020352, INT3117, 7.9
12020352, INT3213, 8.7
12020352, INT3508, 8
12020365, INT3507, 7.9
12020365, INT3401, 6
12020379, FLF1107, 5.2
12020379, INT3507, 5.2
12020379, INT3213, 6.6
12020379, INT3310, 7.3
12020379, INT3403, 6.2
12020379, INT3508, 8.5
12020391, POL1001, 5.6
12020391, INT2203, 8.3
12020391, INT2209, 6.7
12020391, INT3115, 8
12020391, INT3507, 8.1
12020391, MAT1099, 7.7
12020391, INT3111, 7
12020391, INT3209, 8.8
12020391, INT3401, 5
12020391, INT3508, 7.5
12020405, INT2203, 4.7
12020405, INT3307, 0
12020405, INT3403, 3.2
12020413, INT3507, 6.2
12020413, INT3111, 8.2
12020413, INT3209, 8.2
12020413, INT3403, 10
12020413, INT3508, 9
12020431, INT2203, 5.5
12020431, INT2204, 6
12020431, INT2207, 5.4
12020431, INT3403, 6.8
11020401, PHI1004, 0
11020401, PHY1103, 0
11020401, INT2203, 0
11020026, PHI1004, 5.9
11020026, PHI1005, 5
11020026, INT1003, 7.6
11020026, FLF1107, 5.4
11020026, MAT1094, 9
11020026, PHY1100, 7.2
11020026, MAT1101, 7.6
12020538, MAT1093, 8.8
12020538, INT3507, 9.3
12020538, INT3213, 9
12020538, INT3301, 9
12020521, INT2207, 0
12020521, INT3507, 8.1
12020521, INT3117, 7.6
11020002, INT3209, 9.7
11020002, INT3213, 7
11020002, INT3401, 9
11020002, INT3508, 9.3
11020411, INT3209, 7.3
11020411, INT3213, 5.9
11020411, INT3401, 5
11020411, INT3508, 9.5
11020411, INT3221, 7
11020013, INT3209, 8.2
11020013, INT3213, 8
11020013, INT3401, 8
11020013, INT3508, 7.5
11020013, INT3221, 0
11020023, INT3209, 5.8
11020023, INT3213, 6.2
11020023, INT3307, 6.5
11020023, INT3401, 6
11020023, INT3508, 8
11020029, INT3209, 8
11020029, INT3213, 6.4
11020029, INT3310, 9.3
11020029, INT3508, 8
11020029, INT3221, 8
11020046, FLF1107, 5.2
11020046, INT3111, 5.9
11020046, INT3209, 8.6
11020046, INT3301, 8.4
11020046, INT3401, 6
11020046, INT3508, 8.5
11020053, INT2205, 8.1
11020053, INT3213, 7
11020053, INT3303, 7.3
11020053, INT3310, 6.8
11020053, INT3508, 9.5
11020053, INT3221, 7.6
11020066, INT2207, 4.5
11020066, INT3117, 6
11020066, INT3303, 4.7
11020066, INT3508, 6
11020071, INT3213, 5
11020071, INT3307, 5.9
11020071, INT3508, 9
11020079, INT3209, 7.6
11020079, INT3213, 6.8
11020079, INT3303, 5.9
11020079, INT3310, 7.4
11020079, INT3508, 8
11020083, INT3117, 8.6
11020083, INT3111, 7.3
11020083, INT3213, 8.5
11020083, INT3401, 9
11020083, INT3508, 8.5
11020087, INT3209, 8.5
11020087, INT3213, 7.1
11020087, INT3303, 5.3
11020087, INT3307, 6.2
11020087, INT3508, 8.5
11020093, INT2207, 6.6
11020093, INT3209, 7
11020093, INT3213, 5.4
11020093, INT3303, 5.5
11020093, INT3307, 5.3
11020100, INT2207, 6.1
11020100, MAT1099, 6.1
11020100, INT3117, 0
11020100, INT3213, 7.8
11020100, INT3307, 6.8
11020100, INT3401, 6
11020100, INT3508, 8.5
11020111, INT3209, 8.6
11020111, INT3401, 7
11020111, INT3508, 6.5
11020111, INT3221, 7.2
11020416, INT3209, 9.4
11020416, INT3307, 7.3
11020416, INT3508, 9.3
11020416, INT4050, 9.4
11020144, INT3111, 8.3
11020144, INT3209, 6.4
11020144, INT3401, 8
11020144, INT3508, 8.5
11020153, INT3209, 8.2
11020153, INT3213, 6.7
11020153, INT3307, 6.5
11020153, INT3401, 8
11020153, INT3508, 9
11020158, INT3117, 1.8
11020158, INT3111, 2
11020158, INT3209, 0
11020165, MAT1100, 6.3
11020165, INT3111, 8.5
11020165, INT3209, 5.9
11020165, INT3401, 6
11020165, INT3508, 9
11020173, MAT1100, 7.6
11020173, INT3213, 7.7
11020173, INT3307, 5.9
11020173, INT3401, 6
11020173, INT3508, 7
11020176, INT3117, 0.4
11020176, INT3111, 6.4
11020176, INT3310, 8.5
11020176, INT3508, 9
11020176, INT3221, 8.2
11020180, MAT1101, 8.5
11020180, INT3117, 9.1
11020180, INT3111, 6.5
11020180, INT3508, 7
11020180, INT3221, 7.4
11020188, INT3209, 7
11020188, INT3213, 6.6
11020188, INT3307, 5
11020188, INT3401, 9
11020188, INT3508, 8
11020196, MAT1100, 7.2
11020196, INT3508, 0
11020419, POL1001, 0
11020419, FLF1107, 0
11020208, FLF1107, 7.8
11020208, INT3111, 7.1
11020208, INT3213, 7.1
11020208, INT3307, 5.9
11020420, FLF1107, 6.1
11020420, INT3117, 0.8
11020420, INT3111, 9
11020420, INT3209, 8.6
11020420, INT3307, 6.5
11020420, INT3508, 9
11020218, FLF1107, 6.6
11020218, INT3117, 7.3
11020218, INT3209, 8.8
11020218, INT3307, 6.2
11020218, INT3508, 8
11020225, INT2205, 4.2
11020225, MAT1099, 0.6
11020225, INT3213, 0.7
11020225, INT3508, 0
11020225, INT2201, 0
11020231, FLF1107, 10
11020231, INT2207, 6.1
11020231, INT3117, 7.7
11020231, INT3209, 7.2
11020231, INT3213, 6.1
11020231, INT3508, 9
11020233, INT3111, 8.2
11020233, INT3209, 7
11020233, INT3307, 6.5
11020233, INT3401, 8
11020233, INT3508, 8
11020424, FLF1107, 5
11020424, INT3111, 6
11020424, INT3213, 8
11020424, INT3401, 9
11020424, INT3508, 8
11020240, INT3111, 8.7
11020240, INT3209, 8.2
11020240, INT3401, 9
11020240, INT3508, 8
11020238, INT2204, 6.2
11020238, INT3111, 0
11020238, INT3209, 5
11020238, INT3213, 5.4
11020238, INT3307, 5.6
11020238, INT3310, 6.7
11020238, INT3508, 7
11020248, INT3111, 6.6
11020248, INT3213, 8.7
11020248, INT3307, 6.6
11020248, INT3401, 6
11020248, INT3508, 8
11020263, MAT1093, 3.6
11020263, INT3213, 3.7
11020263, INT3307, 5.9
11020263, INT3401, 6
11020263, INT3508, 9
11020514, INT3117, 2
11020514, INT3111, 5
11020514, INT3310, 6.5
11020514, INT3508, 7
11020284, INT3117, 6
11020284, INT3111, 7.4
11020284, INT3301, 9
11020284, INT3310, 7.5
11020284, INT3508, 7.8
11020289, INT3117, 7.5
11020289, INT3111, 7.7
11020289, INT3209, 6.8
11020289, INT3401, 8
11020289, INT3508, 8
11020430, INT2207, 4
11020430, INT3111, 6.9
11020430, INT3213, 4.7
11020430, INT3307, 3.7
11020430, INT3401, 6
11020430, INT3508, 9
11020518, INT3117, 6.6
11020518, INT3111, 8.4
11020518, INT3209, 7.1
11020518, INT3301, 9
11020518, INT3401, 9
11020518, INT3508, 8.5
11020298, INT3117, 8.1
