StudentID,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
9020516,?,?,?,?,5.7,3.5,6.1,5.1,1.5,3.05,5.6,6.7,4.1,0,?,0,?,?,?,0,0,?,?,?,?,5.9,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9020532,6.3,6.3,7.6,7.6,6.8,8.3,8.2,7.3,7.3,5.9,7.6,9.1,4.3,6.3,8,4.1,7.3,?,9,5,4.6,8,7.6,9.1,8.3,6.9,8.1,8.8,7.6,7.7,?,8.1,8.4,?,?,?,?,?,?,?,?,?,?,?,8.5,?,?,?,?,?,9.3,5.4,6.8,?,?,?,?,?,?,?,?,?,8.2,?,?,9,9.4,?,?,?,?,?,?,?,?,?,?,8.6
9020533,7,7,7.8,6,6.7,4.8,7.3,5.8,5.8,8,7.4,6.9,5.5,6.7,5,6.2,8.1,?,6.6,5.5,4.6,7.7,5.8,6.8,5.1,4.2,8.2,7.1,4.4,6.3,?,8.9,8.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.8,?,?,8.6,7.3,?,?,?,5.7,?,9.2,?,?,?,?,7,?,?,8.5,8.8,?,?,?,?,?,?,?,?,?,?,?
9020539,7,7,6.4,4.3,5.9,7.3,5.2,0,4.8,5.6,5.9,6.6,6.3,4.45,7,4,4.7,?,4.6,5.3,4.2,5.8,4.2,5.9,4.5,7,4.8,0,8.9,8.6,?,7.5,7.9,?,?,?,?,?,?,?,?,?,0.4,?,?,?,?,?,5.8,?,0,9,?,?,?,4.4,?,9.4,?,?,8.4,?,7.6,?,?,8.5,?,7.5,?,?,?,?,?,?,?,?,?,8.9
9020544,7.1,7.1,5.9,6.9,5.9,7.6,5.7,4.7,4.5,6.9,5,7.4,6.4,6.6,6.3,7.7,4.6,?,6.6,6.6,6,8.6,7.5,7.1,6,7.6,7.2,8.6,8.6,6.9,?,8.5,7.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,8,6.6,?,?,7.1,?,9.8,?,?,?,?,8.4,?,?,8,8.3,?,?,?,?,?,?,?,?,?,?,?
8020427,?,?,6.8,7,?,?,?,4,4.5,?,?,?,?,6.35,9,8,6.7,?,5.6,7.4,5.3,9.7,7.5,5.6,6.4,10,7.1,7.4,9.8,6.7,?,8.3,8.4,?,?,?,?,?,?,5.2,?,?,?,?,6.6,?,?,?,?,?,8.6,5.7,?,?,?,?,?,?,?,?,8.5,?,7.2,?,?,8,?,7.5,?,?,?,?,?,?,?,?,?,8.6
8020435,?,?,6.5,4.9,?,5,?,5,5.4,0,?,?,?,5.55,4.1,6.4,5,?,0,5,4,3.5,5.1,4,4.2,5.1,4.1,5.2,3,6.9,?,5,6,?,?,?,?,?,?,5.1,?,?,?,?,5.7,?,?,?,?,?,0,7,?,?,?,1.2,?,9.1,?,?,8.2,?,0,?,?,10,?,8,?,0,?,?,?,?,3.1,?,?,?
9020581,7,7,5.1,5,6.3,8.8,6.8,5.5,6,6.15,6.3,5.5,9.1,6.3,4.2,8.5,6.7,?,8.5,7.5,6,9.7,6.1,5.4,7.5,8,6.7,6.5,7.1,8,?,7.8,7.8,?,?,?,?,?,?,?,?,?,5.4,?,5.7,?,?,?,?,?,7.6,4.2,6.5,?,?,?,?,?,?,?,?,?,7.4,?,?,9.5,8.1,?,?,?,?,?,?,?,?,?,?,?
9020584,6.5,6.5,6.3,6.1,6.9,5.6,6.8,4.9,5.4,5.95,8.3,8.1,5.8,6.5,5.9,4.1,4.7,?,6.1,6.1,4,9,7,6.6,6.8,7.2,7.8,7.2,2.6,7.6,?,9.1,6.5,?,?,?,?,?,?,?,?,?,4.8,?,5.7,?,?,?,?,?,2.8,4.3,6.5,7.4,?,?,?,?,?,?,9.2,4.2,6.6,?,?,8,?,6,?,?,?,?,?,?,?,?,?,?
9020573,6.4,6.4,7.1,7.2,7.1,9.5,6.6,6.1,6.9,7.2,6.4,4.9,6.9,5.5,5.1,6.9,6.7,?,9,6.6,5.6,8.4,4.8,6.8,4.8,5.4,8.1,7.3,6.4,7.8,?,7.7,9,?,?,?,?,?,?,?,?,?,7.7,?,?,?,?,?,?,?,9.3,5.5,?,?,?,6.6,?,9.5,?,?,?,?,9,?,?,8,8.4,?,?,?,?,?,?,?,?,?,?,?
9020576,7,7,5.8,6.1,9.2,9.6,7.2,6.6,8,9.65,5.4,9.7,4.5,5.85,6.6,4.9,7.1,?,7.7,7.8,6,6.3,6.4,7.2,7,6.7,6.9,7,9,7.6,?,7.8,7.5,?,?,?,?,?,?,7.2,?,?,7.7,?,?,?,?,?,?,?,?,6.6,6.7,?,?,5.2,?,?,?,?,?,?,8.3,?,?,8,8.5,?,?,?,?,?,?,?,?,?,?,?
8020470,?,?,0,0,?,?,?,?,5.2,0,?,?,?,5.7,6,4.1,5.6,?,6.5,4.1,4.3,5.8,8,4.1,5.8,5.4,0,0,0.3,0,?,5.1,5.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,2,0,?,?,?,?,?,?,0,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9020619,8.1,8.1,7.6,6.7,7.3,8,4.9,4,5.8,6.4,6.4,9.5,6.3,5.45,4,7.5,5.8,?,6.5,6.4,6,9.3,6.7,5,7.8,7,5.6,7.3,5.4,7.1,?,8.1,7.3,?,?,?,?,?,?,6.1,?,?,9,?,8.5,?,?,6.9,?,?,?,4.2,?,?,?,3.9,?,?,?,?,?,6,6.2,?,?,8.5,8.8,?,?,?,?,?,?,?,?,?,?,?
9020620,?,?,?,?,6.1,2,3.5,0,?,4.45,2.6,2.2,1.3,?,?,?,?,?,?,?,?,?,?,?,?,5.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
8020008,5.1,5.1,8,6.4,8.1,5.2,6.7,7.7,6.7,6.15,7.7,9.2,5.4,5.5,5.7,7,6.7,?,6.1,6.4,5,4.3,7.1,7.3,5.5,6.2,7,6.7,3.4,7,?,?,7.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.4,7,?,?,2,?,?,?,?,?,?,?,?,?,7,4.6,?,?,?,9.4,?,?,9,?,?,?,?,?,?,6.6,8.6
8020009,5.4,5.4,6.4,7.2,7.4,5.6,4.2,5.6,5.1,5.45,7.4,6.1,8.1,4.15,4.8,5.8,6.4,?,7.2,3.9,5.8,3.5,5.6,7,6,6.8,7.8,7.1,2.7,6.5,?,?,6.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.6,4.5,?,10,10,?,?,?,?,?,?,?,6.8,8.8,?,6.6,?,?,?,?,8,?,10,?,?,?,?,?,?,5.6,7.8
8020014,6.8,6.8,6,7,8.5,8.1,5.3,6.3,4.8,6.6,7.7,6.6,7.7,4.6,6.3,6.4,4.2,?,6.3,5.4,4.2,6.2,6.6,5,5,4,4.4,6,7.7,7.9,?,?,6.6,?,?,?,?,?,?,5.9,?,?,?,?,7.7,?,?,?,?,?,?,3.1,7.4,?,?,?,?,?,?,?,?,7,5.4,?,?,?,8.8,?,?,9.5,?,?,?,?,?,?,7,?
8020018,6.2,6.2,7,6.5,7,5.1,5.9,6.5,6.7,5.15,5.4,7.4,7.3,4.9,5.9,5.5,6,?,7.1,7,7.3,5.3,6.4,6.6,7.9,4.8,6.2,6,9.1,7.9,?,?,6.2,?,?,?,?,?,?,8,?,?,?,?,?,?,?,7.2,7.7,?,?,4.7,?,?,?,?,?,?,?,?,?,?,8.8,?,?,?,8.9,?,?,8,?,?,?,?,?,?,5.6,8.5
8020486,6.9,6.9,7.9,7.6,8.4,9.2,7.7,7.2,5.7,6.35,5.3,6.4,6.4,5.65,5.8,6.2,5.3,?,8.2,5.4,5,4.7,6.4,9,10,8.5,5,6.2,4.8,8.4,?,?,5.6,?,?,?,?,?,?,7.8,?,?,?,?,7.2,?,?,7.2,?,?,?,5.9,?,?,?,?,?,6.7,?,?,?,?,7.1,?,?,?,8.8,?,?,10,?,?,?,?,?,?,6,?
8020022,7.3,7.3,7.4,7.2,6.7,6.3,5.8,5.6,4.8,6.65,7.4,7,6.2,4.7,6,6.4,7.8,?,6.3,4.2,5.2,4.1,5.6,7.7,7,4.4,4.8,4.5,1.7,6.6,?,?,6.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.7,?,7.2,4,?,?,?,7.6,?,5.6,?,?,9.5,?,5,?,?,?,?,8.5,?,9.5,?,?,?,?,?,?,4.4,?
8020025,7.1,7.1,?,?,7.4,3.7,6,6.6,5.6,6.15,7.8,6.4,5.8,2.8,?,0,5.5,?,0,0,3.5,0,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
8020035,7.7,7.7,6.1,7.2,5,8.5,5.3,4.5,4.9,8.1,7.8,6.8,6,5.6,6.9,5.7,8.6,?,7.1,5.7,6.4,5,7.1,5.9,6,8.2,6.2,7.1,7.3,7,?,?,7.4,?,?,?,?,?,?,6.6,?,?,?,?,4.6,?,?,6.4,?,?,?,6.4,?,?,?,?,?,?,?,?,8.9,6,8.2,?,?,?,0,8,?,8,?,?,?,?,?,?,8,?
8020037,7.3,7.3,7.9,8.6,7.4,7.6,6.6,5.2,4.5,7,9.3,8.9,6.8,5.5,8,5.9,6.8,?,7.1,5.7,4.9,6.3,6.5,5.7,5,6.5,5.2,5.9,8.4,7.4,?,?,7.2,?,?,?,?,?,?,8.7,?,?,?,?,4.9,?,?,?,?,?,7.2,4,?,?,?,?,?,?,?,?,?,?,6.3,?,?,?,8.7,?,?,9,?,?,?,?,?,?,6.4,7.2
8020039,7.7,7.7,7,8,9.1,8,6.5,6.5,6.1,7.15,7.4,7,7,5,5.7,6.4,7.4,?,6.1,7.6,4.6,8.7,7.4,8,6.5,7.9,7.3,7.4,7.2,7.3,?,?,8.2,?,?,?,?,?,?,8.9,?,?,?,?,6,?,?,6.9,?,?,?,3.4,?,?,?,?,?,?,?,?,?,7.6,6.8,?,?,?,8.8,?,?,8,?,?,?,?,?,?,7,?
8020042,7.3,7.3,6.4,6.5,6,7.4,6,7.1,5.4,7,8.7,10,5.8,5.45,5.8,6.5,7.3,?,6.9,4.9,4.3,6.2,6.7,6.8,6.5,5.6,5.1,5.3,6.8,6.8,?,?,7.8,?,?,?,?,?,?,7.5,?,?,?,?,6.6,?,?,?,?,?,?,4.8,?,?,?,7,?,6.8,?,?,?,?,7.5,?,?,?,8.3,?,?,8,?,?,?,?,?,?,7,?
8020044,7.5,7.5,?,?,8.2,9.9,6.8,6.4,5.9,6.05,6.4,5.7,6,2.4,2,0.5,5,?,0,2.5,4.8,1.2,0,0.7,5.5,6.1,?,?,?,?,?,?,1.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.8,?
8020052,6.8,6.8,7.6,8.3,8.4,8.7,7.5,8.2,5.8,7,7.5,5.7,7.1,4.45,5.2,7.7,7.6,?,6.8,4.6,4,7.8,7.6,6.1,5.5,7.3,9,7.1,8.9,6.3,?,?,6.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,?,?,5.9,7.2,?,?,7.8,?,8.5,?,?,?,?,7.1,?,?,?,8.6,?,?,8.5,?,?,?,?,?,?,6.2,?
8020053,7.4,7.4,8.1,7.6,6.6,8,7.4,5.6,5.4,6.6,7.9,8.6,8.4,7.1,6.1,7.6,9.1,?,8.6,5.6,6.3,8.7,7.4,6.8,5.5,4.3,8.3,7.3,3.3,8.1,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.4,6.8,?,?,2,7.4,?,?,?,?,?,?,?,?,?,8,?,?,?,8.7,?,?,9,?,?,?,?,?,?,6.2,7.1
8020061,6.8,6.8,6.4,6.6,7.4,8.3,6,6.5,4.7,7.3,9,6.8,7.4,5.1,7.5,6.3,7.3,?,7.3,4.7,7.3,6.7,7.7,6.1,6,7,5.5,7.5,6.5,7.2,?,?,7.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.4,?,?,3.1,7.5,?,?,7.9,?,7.4,?,?,?,?,5.9,?,?,?,8.3,?,?,7,?,?,?,?,?,?,5.8,?
8020063,7.1,7.1,7,6.8,8.1,7.6,6.5,6.5,5.4,7.65,8.5,6.9,8.1,4.85,6.2,6.3,9.2,?,7,8.1,5.8,7.4,7,6.1,6,5.9,8,5.9,8.2,7.2,?,?,9,?,?,?,?,?,?,6.9,?,?,?,?,6,?,?,?,?,?,?,2.9,7.4,?,?,?,?,?,?,?,?,7.6,6.6,?,?,?,8.8,?,?,8.5,?,?,?,?,?,?,8.2,?
8020071,7.7,7.7,7.6,6,7.2,5.5,7.5,5.1,5.7,6.5,9,6.7,5.5,5.35,5.4,7,8.9,?,7.7,4.8,5.2,6.2,6.1,7.7,6.5,9.2,7.6,7.9,2.3,7.7,?,?,7.4,?,?,?,?,?,?,?,?,?,?,?,6.7,?,?,7.3,?,?,?,2.9,?,?,?,?,?,?,?,?,?,7.6,8.5,?,?,?,8.6,?,?,9,?,?,?,?,?,?,6.6,8.8
8020078,6.4,6.4,7.1,6.7,6.9,5.4,5.3,6.4,5.3,5.5,5.2,7.6,4,7.9,6.5,5.2,5.7,?,8,5.9,5,5.3,6,4.1,5,5.5,4.4,6.7,4.3,6.3,?,?,4.8,?,?,?,?,?,?,?,?,?,?,?,5.8,?,?,6.2,?,?,5.7,2.6,1.9,?,?,?,?,?,?,?,7.6,?,5.6,?,?,?,?,8,?,9,?,?,?,?,?,?,4.4,7.5
8020080,8.1,8.1,6.3,5.4,8.7,8.7,6.6,6.9,6.2,5.9,9.7,9,8.8,6.4,7.2,9.5,8.1,?,6.6,8,5.2,4.9,5.5,6.8,6,7.1,8.3,7.5,2,7.8,?,?,7.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.5,?,?,2,6.2,?,?,8.2,?,6.4,?,?,?,?,5.5,?,?,?,8.8,?,?,8,?,?,?,?,?,?,6.2,?
7020072,4.7,4.7,5.8,5.4,?,?,7,0,2.9,4.5,8.1,?,?,5.6,6,4.8,5.7,?,5.8,6,7,6.4,4.3,7.4,5.5,6,4.8,3,4.6,5.1,?,?,6,?,?,?,?,?,?,?,?,?,0.8,?,?,?,?,?,?,?,0,6.1,?,?,?,3.5,?,?,?,0,8.3,7,4.2,?,?,?,?,6.6,?,4.6,?,?,?,?,?,?,4.6,7.2
8020088,7.8,7.8,6.6,6.5,8,9,6,5,4.7,4.6,5.8,5.2,7.9,7.5,5.5,5.3,7.5,?,9.1,8,5.8,1.9,8.1,6.6,5,4.8,7.6,5.6,2.1,7.5,?,?,6.6,?,?,?,?,?,?,8.2,?,?,?,?,?,?,?,5.1,?,?,?,6.8,?,?,?,?,?,9.1,?,?,?,5.6,6.5,?,?,?,9,?,?,10,?,?,?,?,?,?,5.4,7.1
8020089,7.7,7.7,6.7,7.6,7.1,8.2,5.6,7,5.7,6.8,9.4,7.6,6.5,5.2,9.7,7,6.9,?,6.4,6.6,6.8,5.9,6.5,7.3,7.5,7.1,7.8,7.9,8.8,7.9,?,?,7.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9.2,6.3,?,?,4.3,?,?,?,?,?,?,?,?,?,?,7.8,?,?,?,9.1,?,?,10,?,?,?,?,?,?,8.2,8.7
8020072,7,7,6.3,7.3,7.2,4.9,7,6.2,5.2,5.3,9.7,6,5.5,4.85,6.5,7.4,6.9,?,8.8,5.7,4.2,7.6,5.5,5.6,6,4.1,6,6.6,7.8,6.4,?,?,6,?,?,?,?,?,?,5.2,?,?,?,?,4.3,?,?,?,?,?,?,4.6,6.3,?,?,?,?,?,?,?,9,5,6.2,?,0,?,8.1,?,?,9,?,?,?,?,?,?,6.6,?
8020094,6.2,6.2,8,7.4,6.7,6.3,6,6.7,5.4,5.1,6.8,6.1,6.2,4.5,7.1,4.2,7,?,6.4,5.8,5.7,5.6,6.9,6.7,5,5.8,4.2,7.1,1.7,7.1,?,?,6.2,?,?,?,?,?,?,7.5,?,?,?,?,6.2,?,?,6,?,?,?,3.4,?,?,?,?,?,?,?,?,?,6.6,6.3,?,?,?,8.2,?,?,8,?,?,?,?,?,?,6.8,?
8020105,7,7,7.3,8.8,7.9,2.1,4.9,5.4,6.1,6.55,8.4,6.5,7.1,3.7,4,4.2,5,?,6,4.3,5.5,4.5,4.6,4.4,5.5,7,4.5,0,0.6,5.5,?,?,4.4,?,?,?,?,?,?,6.3,?,?,6.2,?,4.4,?,?,?,0,?,?,4,?,?,?,?,?,?,?,?,8.6,5.6,4,?,?,?,?,6.8,?,4,?,?,?,?,?,?,4.8,?
8020111,8.5,8.5,7.7,7.6,7.1,8,6,6.5,5.7,7.8,7.8,8.6,7.4,5.25,6.6,7.4,8.1,?,5.9,7.6,8.3,6.1,6.3,6.4,5.5,6.9,5.8,5.5,7,7,?,?,7.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4.9,?,?,4.5,6.9,?,?,?,?,?,?,?,?,?,8.1,?,?,?,8.8,?,?,8,?,?,?,?,?,?,5.8,8.4
8020119,6.9,6.9,7.5,7.5,8.7,5.4,6,7.6,5.5,9,8.6,10,7.9,6.5,8,8.3,9,?,8.6,8.5,6.6,8.1,8.8,8.9,8.4,7.1,9.2,7.5,5,9.5,?,?,8.6,?,?,?,?,?,?,9.3,?,?,?,?,7.2,?,?,?,8.4,?,?,4.6,7.2,?,?,?,?,?,?,?,?,7.4,8.1,?,?,?,9.5,?,?,9.5,?,?,?,?,?,?,9.3,8.9
8020143,6.7,6.7,7.2,6.9,7.5,8,4.7,6.8,5.3,5.65,7.4,5.8,6,3.15,4.2,6.5,7.1,?,6.5,5.6,5.8,5.7,7.5,4.7,5,4.7,5.2,7,5.1,8.1,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.7,?,?,5.2,6.8,?,?,6,?,6.5,?,?,9.1,?,5.8,?,?,?,0,8,?,9,?,?,?,?,?,?,6.2,?
8020134,6.8,6.8,7.3,7.2,6.9,5.9,7,6.6,6,7.65,7.6,8,7,5.5,8.4,6.2,6.3,?,8,6.6,4.5,8.1,6.1,4.7,6,6.6,7.4,7.9,8.2,7.3,?,?,9.8,?,?,?,?,?,?,7.7,?,?,?,?,?,?,?,8.6,?,?,?,6.4,?,?,?,?,?,?,?,?,?,7,8.6,?,?,?,9,?,?,8,?,?,?,?,?,?,8.2,7.4
8020135,4.8,4.8,5.3,7.7,7.6,6.3,5.5,6.9,5,6.6,7.3,7.9,5.2,6.6,6,7.4,6,?,5.8,4.9,4.7,4.4,4.3,5.9,6,5.5,5.2,5.8,4.5,7.4,?,?,5,?,?,?,?,?,?,4.2,?,?,?,?,?,?,?,?,7,?,10,5,?,?,?,?,?,7.4,?,?,?,?,5.6,?,?,?,7.4,?,?,8.5,?,?,?,?,?,?,5.2,?
8020138,5.3,5.3,7.3,6,6.8,8.8,5.1,6,4.8,5.15,7.1,5.5,7.1,5.75,5.2,5.6,6.6,?,6.3,7,5.3,6.9,6,9.4,6.5,9.4,6.8,7.1,7.2,8.2,?,?,7.8,?,?,?,?,?,?,7.7,?,?,?,?,?,?,?,5.2,6.6,?,?,7.8,?,?,?,?,?,?,?,?,?,?,8.5,?,?,?,8.7,?,?,8.5,?,?,?,?,?,?,6.4,8.2
8020141,5.5,5.5,6.1,7.4,7.5,7,6.4,5.9,5,5.15,7.8,1.2,6,6.05,8,7.3,5.7,?,6.4,4.6,7,7.3,4,6.4,6.5,4.9,5.6,4.8,1.1,7.7,?,?,8.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,?,0,5.7,4.5,?,?,7.5,?,5.7,?,0,7.4,?,5.6,?,?,?,?,6,?,8.5,?,?,?,?,?,?,6.8,?
8020148,5.7,5.7,?,?,7.3,7.8,4.9,4.5,4.9,6.3,7.9,7.4,6.2,3.45,?,4.5,7,?,4.8,0,4.5,1.2,?,?,?,4.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
8020153,6.3,6.3,6.4,7,8.6,5,5.2,5.9,4.8,6.35,7.2,7.2,7.1,6.6,6.5,6,7.1,?,8.5,5.3,5.9,4.2,5.2,6.7,6,5.6,5.2,7.1,4.9,7.6,?,?,6.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,6.3,?,10,6.7,?,?,?,?,?,?,?,?,?,?,6.6,?,?,?,8.7,?,?,9,?,?,?,?,?,?,7.2,8.1
8020155,5.3,5.3,6.9,5.6,5.8,5.4,5.8,5.8,4.8,5.5,6.1,8,6,6.45,5.5,6,6.5,?,4.2,6.2,5.6,7.3,5.3,5.6,6,4.7,4.2,4.2,7.4,6.9,?,?,6.6,?,?,?,?,?,?,4.9,?,?,6.4,?,?,?,?,?,?,?,?,4,5.3,?,?,4.6,?,8.1,?,5.2,?,?,5.5,?,?,?,?,4.5,?,0,?,?,?,?,?,?,5.2,?
8020154,5.9,5.9,7.8,6.2,8.8,9,8.3,6.2,4.2,4.7,7,8.3,5.4,5.05,4.2,5.7,6,?,9.2,9,4.8,5.7,7.7,6.3,7,5.6,6,7.4,5.3,7.8,?,?,6.2,?,?,?,?,?,?,8.7,?,?,?,?,6.2,?,?,?,?,?,?,4.7,?,?,?,8.5,?,7.1,?,?,?,?,6.9,?,?,?,8.1,?,?,6.5,?,?,?,?,?,?,5.2,?
8020158,5.8,5.8,7.9,6.6,7.2,2.4,5.7,5.4,4.3,6.85,5.6,9.3,5.3,6.65,6.3,7.4,5.5,?,5.9,7.1,6.4,6.6,7.7,5,6,4.8,5.6,5.1,5.1,6.4,?,?,9,?,?,?,?,?,?,5.7,?,?,?,?,4.8,?,?,?,4.9,?,?,7.1,?,?,?,?,?,?,?,7.6,?,?,5.4,?,?,?,?,9,?,9,?,?,?,?,?,?,9,6.6
8020166,6.5,6.5,7.5,8.5,8.7,6,6.1,7.2,6,7.4,7.1,9.1,5.9,6.2,6.3,9.3,7,?,7.7,9.3,7,10,7.9,8,9,8.5,9.4,8,6.8,7.5,?,?,7.8,?,?,?,?,?,?,?,?,?,?,?,7.6,?,?,9.1,8.1,?,?,6,7.9,?,?,?,?,?,?,?,?,6.6,7.9,?,?,?,9.7,?,?,10,?,?,?,?,?,?,8.9,?
8020172,6.4,6.4,6.6,6.2,6.8,5.6,5.4,6.4,4.4,6.8,5.5,8,5,6.3,7.5,6.3,7,?,6.1,4.1,3,7.4,4.1,4.1,5.6,4,4.2,5.6,0,0,?,?,6.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9.8,4.1,?,?,?,?,?,4.2,?,?,8.8,6,5.1,?,?,?,?,6.5,?,9,?,?,?,?,?,?,6.2,7.2
8020181,6.3,6.3,8,7.7,7,7.8,5.5,6.4,5.1,5.65,7,5.4,4.5,6.75,4.5,5.2,4.4,?,4.6,6.3,5.6,5.4,5.5,4.7,4,7,7.1,6.5,5.4,6.9,?,?,6,?,?,?,?,?,?,5.8,?,?,?,?,2.7,?,?,?,?,?,?,5.3,?,?,?,?,?,7.3,?,6.2,8.8,7,5.7,?,?,?,?,8,?,8.5,?,?,?,?,?,?,5,?
8020176,5.8,5.8,7.3,6.3,5,6.2,5.3,6.5,7.2,7,6.6,6.1,4.4,5.7,4.2,5.6,6,?,6.4,4.9,5.2,5,5.8,6.3,4.5,5.5,6.6,4.4,2.9,6.4,?,?,6.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.6,?,6.5,4,7.3,?,?,?,?,?,?,?,9.7,?,5.1,?,?,?,?,8.5,?,9,?,?,?,?,?,?,8,7.8
8020180,7.4,7.4,7.7,8.4,8.5,4.8,5.2,5.7,4.7,6.9,8,6.8,9,6.9,5.2,4,7,?,7.8,1.1,5.5,5.9,5.8,5.3,5.5,7,5.2,7.1,5.4,8,?,?,7.4,?,?,?,?,?,?,7.8,?,?,?,?,6.4,?,?,6.2,6.3,?,?,2.9,?,?,?,?,?,?,?,?,?,?,7,?,?,?,8.9,?,?,9,?,?,?,?,?,?,7.4,?
8020190,6.9,6.9,7,5.8,7.7,5.8,7.8,7.2,6.7,6.3,7.1,6,6.3,5.85,7,8.2,4.7,?,5.6,5.1,5,6.8,7.4,6.8,8.9,8.4,4,8.9,6.7,6.8,?,?,7.8,?,?,?,?,?,?,5.4,?,?,?,?,5.2,?,?,?,?,?,9.8,5.8,?,?,?,?,?,?,?,?,?,5.4,5.3,?,?,?,8.1,?,?,9,?,?,?,?,?,?,4,?
8020194,6.9,6.9,8.1,7.6,9.2,9,6.7,6.2,4.8,8.5,7.7,9,6.9,4.6,8.9,8.2,8.3,?,8.5,6.9,6.1,7.7,6.6,9,7.5,8.6,5.9,7.9,5.6,7.3,?,?,7.4,?,?,?,?,?,?,8.3,?,?,?,?,8,?,?,9.5,8,?,?,5.1,?,?,?,?,?,?,?,?,?,?,9.3,?,?,?,9.7,?,?,9.8,?,?,?,?,?,?,7,?
8020196,7.1,7.1,7.4,7.2,6.5,5.8,6.9,7,5.4,6.55,6.4,5.3,6.5,5.7,0,4.6,6.4,?,4.8,2.1,6.4,6,6,0,5.5,5.3,0,0,5.9,0,?,?,5.6,?,?,?,?,?,?,0.8,?,?,0,?,?,?,?,?,0,?,?,2.8,0,?,?,3.2,?,0,?,?,7.1,?,0,0,?,?,?,0,?,0,?,?,?,?,?,?,4.2,0
8020201,5.9,5.9,6.8,6.7,8.2,8.8,5.5,6.7,7.3,4.65,6.4,4.6,4.5,4.65,4,5.9,5.5,?,7,6,5.2,5.5,5.4,5.1,6,0,6.6,5.9,2.8,7.4,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,6.3,?,?,?,7.5,?,?,?,0,9.1,?,4,?,?,?,?,8,?,9,?,?,?,?,?,?,4,7.6
8020205,5.6,5.6,4.5,7.3,6.8,7.3,8.1,6.1,4.6,5.6,7.5,5.2,4,5.55,4.2,7.2,5.7,?,5.2,5.7,5.1,5.5,4.2,4.1,4.5,5.5,7,5.4,3.2,7.3,?,?,7.2,?,?,?,?,?,?,4,?,?,?,?,?,?,?,?,6,?,?,4.9,?,?,?,3.7,?,8.8,?,?,7.3,?,5.4,?,?,?,?,6,?,0,?,?,?,?,?,?,4.8,6.7
